,FraudLabel,address-zip5-homephone_count90_date
833919,0,1
833920,0,1
833921,0,1
833922,0,1
833923,0,1
833924,0,1
833925,0,1
833926,0,3
833927,0,1
833928,0,1
833929,0,1
833930,0,1
833931,0,1
833932,0,1
833933,0,1
833934,0,1
833935,0,1
833936,0,1
833937,0,1
833938,0,1
833939,0,1
833940,0,1
833941,0,1
833942,0,1
833943,0,1
833944,0,2
833945,0,1
833946,0,1
833947,0,1
833948,0,1
833949,0,1
833950,0,1
833951,0,1
833952,0,1
833953,0,1
833954,0,1
833955,0,1
833956,0,1
833957,0,1
833958,0,1
833959,0,1
833960,0,1
833961,0,1
833962,0,1
833963,0,1
833964,0,1
833965,0,1
833966,0,1
833967,0,2
833968,0,1
833969,0,1
833970,0,1
833971,0,1
833972,0,1
833973,0,1
833974,0,1
833975,0,1
833976,0,1
833977,0,1
833978,0,1
833979,0,1
833980,0,1
833981,0,1
833982,0,1
833983,0,1
833984,0,1
833985,0,1
833986,0,1
833987,0,1
833988,0,1
833989,0,1
833990,0,1
833991,0,1
833992,0,1
833993,0,1
833994,0,1
833995,0,1
833996,0,1
833997,0,1
833998,0,1
833999,0,1
834000,0,1
834001,1,1
834002,0,1
834003,0,1
834004,0,1
834005,0,1
834006,0,1
834007,0,1
834008,0,1
834009,0,2
834010,0,1
834011,0,1
834012,0,1
834013,0,1
834014,0,1
834015,0,2
834016,0,1
834017,0,1
834018,0,1
834019,0,1
834020,0,1
834021,0,1
834022,0,1
834023,0,1
834024,0,1
834025,0,1
834026,0,1
834027,0,2
834028,0,1
834029,0,1
834030,0,2
834031,0,1
834032,0,1
834033,0,1
834034,0,1
834035,0,1
834036,0,1
834037,0,1
834038,0,1
834039,0,1
834040,0,2
834041,0,1
834042,0,1
834043,0,1
834044,0,1
834045,0,1
834046,0,1
834047,0,1
834048,0,1
834049,0,1
834050,0,1
834051,0,1
834052,0,3
834053,0,2
834054,0,1
834055,0,1
834056,0,2
834057,0,1
834058,0,1
834059,0,1
834060,0,1
834061,0,2
834062,0,1
834063,0,1
834064,0,8
834065,0,1
834066,0,1
834067,0,1
834068,0,1
834069,0,1
834070,0,1
834071,0,1
834072,0,1
834073,0,1
834074,0,1
834075,0,1
834076,0,1
834077,0,1
834078,0,2
834079,0,1
834080,0,2
834081,0,1
834082,0,1
834083,0,1
834084,0,1
834085,0,1
834086,0,1
834087,0,1
834088,0,1
834089,0,1
834090,0,2
834091,0,2
834092,0,1
834093,0,1
834094,0,1
834095,0,2
834096,0,1
834097,0,1
834098,0,1
834099,0,1
834100,0,1
834101,0,1
834102,0,1
834103,0,1
834104,0,1
834105,0,1
834106,0,1
834107,0,1
834108,0,1
834109,0,1
834110,0,1
834111,0,1
834112,0,1
834113,0,1
834114,0,1
834115,0,1
834116,0,1
834117,0,1
834118,0,1
834119,0,1
834120,0,1
834121,0,1
834122,0,1
834123,0,1
834124,0,1
834125,0,1
834126,0,1
834127,0,1
834128,0,1
834129,0,1
834130,0,1
834131,0,2
834132,0,1
834133,0,1
834134,0,1
834135,0,1
834136,0,1
834137,0,1
834138,0,1
834139,0,1
834140,0,1
834141,0,1
834142,0,1
834143,0,1
834144,0,1
834145,0,1
834146,0,1
834147,0,1
834148,1,1
834149,0,1
834150,0,1
834151,0,12
834152,0,1
834153,0,1
834154,0,1
834155,0,2
834156,0,1
834157,0,1
834158,0,1
834159,0,1
834160,0,1
834161,0,1
834162,0,1
834163,1,8
834164,0,1
834165,0,1
834166,0,1
834167,0,1
834168,0,1
834169,0,1
834170,0,1
834171,0,1
834172,0,1
834173,0,1
834174,0,1
834175,0,1
834176,0,2
834177,0,1
834178,0,1
834179,0,1
834180,0,1
834181,0,1
834182,0,1
834183,0,1
834184,0,1
834185,0,1
834186,0,1
834187,0,1
834188,0,1
834189,0,1
834190,0,2
834191,0,1
834192,0,1
834193,0,1
834194,0,1
834195,0,1
834196,0,1
834197,0,1
834198,0,1
834199,0,1
834200,0,1
834201,0,1
834202,0,1
834203,1,10
834204,0,1
834205,0,1
834206,0,1
834207,0,1
834208,0,1
834209,0,1
834210,0,1
834211,0,1
834212,0,1
834213,0,1
834214,0,1
834215,0,1
834216,0,1
834217,0,1
834218,0,1
834219,0,1
834220,0,1
834221,0,1
834222,1,1
834223,0,1
834224,0,1
834225,0,1
834226,0,2
834227,0,1
834228,0,1
834229,0,1
834230,0,1
834231,0,1
834232,0,1
834233,0,1
834234,0,1
834235,0,1
834236,0,1
834237,0,1
834238,0,1
834239,0,1
834240,0,1
834241,0,1
834242,0,1
834243,0,1
834244,0,1
834245,0,1
834246,0,1
834247,0,1
834248,0,1
834249,0,1
834250,0,1
834251,0,1
834252,0,1
834253,0,1
834254,0,1
834255,1,11
834256,0,1
834257,0,1
834258,0,1
834259,0,1
834260,0,1
834261,0,1
834262,0,2
834263,0,1
834264,0,1
834265,0,1
834266,0,1
834267,0,1
834268,0,1
834269,0,1
834270,0,1
834271,0,1
834272,0,1
834273,0,1
834274,0,1
834275,0,1
834276,0,1
834277,0,1
834278,0,1
834279,0,2
834280,0,1
834281,0,1
834282,0,1
834283,0,1
834284,0,1
834285,0,1
834286,0,1
834287,0,1
834288,0,1
834289,0,1
834290,0,1
834291,0,1
834292,1,4
834293,0,1
834294,0,1
834295,0,1
834296,0,1
834297,0,1
834298,0,1
834299,0,1
834300,0,1
834301,0,1
834302,0,1
834303,0,1
834304,0,1
834305,0,1
834306,0,2
834307,0,1
834308,0,1
834309,0,1
834310,0,1
834311,0,1
834312,0,1
834313,0,1
834314,0,1
834315,0,1
834316,0,1
834317,0,1
834318,0,1
834319,0,1
834320,0,1
834321,0,1
834322,0,1
834323,0,1
834324,0,1
834325,0,1
834326,0,1
834327,0,2
834328,0,1
834329,0,1
834330,0,1
834331,0,1
834332,0,1
834333,0,1
834334,0,1
834335,0,1
834336,0,1
834337,0,1
834338,0,2
834339,0,1
834340,0,1
834341,0,1
834342,0,1
834343,0,1
834344,0,1
834345,0,1
834346,0,1
834347,0,1
834348,0,1
834349,0,1
834350,0,1
834351,0,2
834352,0,1
834353,0,1
834354,0,1
834355,0,1
834356,0,1
834357,0,2
834358,0,1
834359,0,1
834360,0,1
834361,0,1
834362,0,1
834363,0,1
834364,0,1
834365,0,1
834366,0,1
834367,0,1
834368,0,1
834369,0,1
834370,0,2
834371,0,1
834372,0,1
834373,0,1
834374,0,1
834375,0,1
834376,0,2
834377,0,1
834378,0,1
834379,0,1
834380,0,1
834381,0,1
834382,0,1
834383,0,1
834384,0,1
834385,0,2
834386,0,1
834387,0,1
834388,0,1
834389,0,1
834390,0,1
834391,0,1
834392,1,1
834393,0,1
834394,0,1
834395,0,1
834396,0,1
834397,0,1
834398,0,1
834399,0,1
834400,0,1
834401,0,1
834402,0,1
834403,0,1
834404,0,1
834405,0,1
834406,0,1
834407,0,2
834408,0,1
834409,0,1
834410,0,1
834411,0,1
834412,0,1
834413,0,1
834414,0,1
834415,0,1
834416,0,1
834417,0,1
834418,0,1
834419,0,1
834420,0,1
834421,0,1
834422,0,1
834423,0,1
834424,0,1
834425,0,1
834426,0,1
834427,0,1
834428,0,1
834429,0,1
834430,0,1
834431,0,1
834432,0,1
834433,0,1
834434,0,1
834435,0,1
834436,0,1
834437,0,1
834438,0,1
834439,0,1
834440,0,1
834441,0,3
834442,0,1
834443,0,1
834444,0,1
834445,0,1
834446,0,1
834447,0,1
834448,0,1
834449,0,1
834450,0,1
834451,0,1
834452,0,1
834453,0,1
834454,0,1
834455,0,1
834456,0,1
834457,0,1
834458,0,1
834459,0,1
834460,0,1
834461,0,1
834462,0,1
834463,0,1
834464,0,1
834465,0,1
834466,0,1
834467,0,2
834468,0,1
834469,0,1
834470,0,1
834471,0,1
834472,0,1
834473,0,1
834474,0,1
834475,0,1
834476,0,1
834477,0,1
834478,0,1
834479,0,1
834480,0,1
834481,0,1
834482,0,1
834483,0,1
834484,0,1
834485,0,1
834486,0,1
834487,0,1
834488,0,1
834489,0,1
834490,0,1
834491,0,1
834492,0,1
834493,0,1
834494,0,1
834495,0,1
834496,0,1
834497,0,1
834498,0,1
834499,0,1
834500,0,1
834501,0,1
834502,0,1
834503,0,1
834504,0,1
834505,0,1
834506,0,1
834507,0,1
834508,0,1
834509,0,1
834510,0,1
834511,0,1
834512,0,1
834513,0,1
834514,0,1
834515,0,2
834516,0,1
834517,0,1
834518,0,1
834519,0,1
834520,0,1
834521,0,1
834522,0,1
834523,0,1
834524,0,1
834525,0,1
834526,0,1
834527,0,1
834528,0,1
834529,0,1
834530,0,1
834531,0,1
834532,0,1
834533,0,1
834534,0,1
834535,0,1
834536,0,1
834537,0,1
834538,0,1
834539,0,1
834540,0,1
834541,0,1
834542,0,1
834543,0,1
834544,0,1
834545,0,1
834546,0,1
834547,0,1
834548,0,1
834549,0,1
834550,0,1
834551,0,1
834552,0,1
834553,0,1
834554,0,1
834555,0,1
834556,0,1
834557,0,1
834558,0,1
834559,0,1
834560,0,1
834561,0,1
834562,0,8
834563,0,1
834564,0,1
834565,0,1
834566,0,1
834567,0,1
834568,0,1
834569,0,1
834570,0,1
834571,0,1
834572,0,2
834573,0,1
834574,0,1
834575,0,1
834576,0,1
834577,0,1
834578,0,1
834579,0,1
834580,0,1
834581,0,2
834582,0,1
834583,0,1
834584,0,1
834585,0,1
834586,0,1
834587,0,1
834588,0,1
834589,0,1
834590,0,1
834591,0,1
834592,0,1
834593,0,1
834594,0,1
834595,0,1
834596,0,1
834597,0,1
834598,0,1
834599,0,1
834600,0,2
834601,0,1
834602,0,1
834603,0,1
834604,0,1
834605,0,1
834606,0,1
834607,0,1
834608,0,1
834609,0,1
834610,1,1
834611,0,1
834612,0,1
834613,0,1
834614,0,1
834615,0,1
834616,0,1
834617,0,1
834618,0,1
834619,0,1
834620,0,1
834621,0,1
834622,0,1
834623,0,1
834624,0,1
834625,0,1
834626,0,1
834627,0,1
834628,0,1
834629,0,1
834630,0,1
834631,0,1
834632,0,1
834633,0,1
834634,0,1
834635,0,1
834636,0,1
834637,0,1
834638,0,1
834639,0,1
834640,0,1
834641,0,1
834642,0,1
834643,0,1
834644,0,1
834645,0,1
834646,0,1
834647,0,1
834648,0,1
834649,0,1
834650,0,1
834651,0,1
834652,0,1
834653,0,1
834654,0,1
834655,0,1
834656,0,1
834657,0,1
834658,0,2
834659,0,1
834660,0,1
834661,0,1
834662,0,1
834663,0,1
834664,0,1
834665,0,1
834666,0,2
834667,0,2
834668,0,1
834669,0,1
834670,0,1
834671,0,1
834672,0,1
834673,0,1
834674,0,2
834675,0,1
834676,0,1
834677,0,1
834678,0,1
834679,0,1
834680,0,2
834681,0,1
834682,0,1
834683,0,1
834684,0,1
834685,0,1
834686,0,1
834687,0,1
834688,0,1
834689,0,1
834690,0,1
834691,0,1
834692,0,1
834693,0,1
834694,0,1
834695,0,1
834696,0,1
834697,0,1
834698,0,1
834699,0,1
834700,0,1
834701,0,1
834702,0,1
834703,0,1
834704,0,1
834705,0,1
834706,0,1
834707,0,1
834708,0,1
834709,0,1
834710,0,1
834711,0,1
834712,0,1
834713,0,1
834714,0,1
834715,0,1
834716,0,1
834717,0,1
834718,0,1
834719,0,1
834720,0,1
834721,0,1
834722,0,1
834723,1,1
834724,0,2
834725,0,1
834726,0,1
834727,0,1
834728,0,1
834729,0,1
834730,0,1
834731,0,1
834732,0,1
834733,0,1
834734,0,1
834735,0,1
834736,0,1
834737,0,1
834738,0,1
834739,0,1
834740,0,1
834741,0,1
834742,0,1
834743,0,1
834744,0,1
834745,0,1
834746,0,1
834747,0,1
834748,0,1
834749,0,1
834750,0,1
834751,0,1
834752,0,1
834753,0,1
834754,0,1
834755,0,1
834756,0,1
834757,0,1
834758,0,1
834759,0,1
834760,0,1
834761,0,1
834762,0,1
834763,0,1
834764,0,1
834765,0,1
834766,0,1
834767,0,1
834768,0,1
834769,0,1
834770,0,1
834771,0,1
834772,0,1
834773,0,1
834774,0,1
834775,0,1
834776,0,1
834777,0,1
834778,0,1
834779,0,1
834780,0,1
834781,0,1
834782,0,1
834783,0,1
834784,0,1
834785,0,1
834786,0,1
834787,0,1
834788,0,1
834789,0,1
834790,0,1
834791,0,1
834792,0,1
834793,0,1
834794,0,1
834795,0,1
834796,0,1
834797,0,1
834798,0,1
834799,0,1
834800,0,2
834801,0,1
834802,0,1
834803,0,1
834804,0,1
834805,0,1
834806,0,1
834807,0,1
834808,0,1
834809,0,1
834810,0,1
834811,0,1
834812,0,1
834813,0,1
834814,0,1
834815,0,1
834816,0,1
834817,0,1
834818,0,1
834819,0,1
834820,0,1
834821,0,1
834822,0,1
834823,0,1
834824,0,1
834825,0,1
834826,0,2
834827,0,1
834828,0,1
834829,0,1
834830,0,1
834831,0,1
834832,0,1
834833,0,1
834834,0,1
834835,0,1
834836,0,1
834837,0,1
834838,0,1
834839,0,1
834840,0,1
834841,0,1
834842,0,1
834843,0,1
834844,0,1
834845,0,2
834846,0,2
834847,0,1
834848,0,1
834849,0,2
834850,0,1
834851,0,1
834852,0,1
834853,0,1
834854,0,1
834855,0,1
834856,0,1
834857,0,1
834858,0,1
834859,0,1
834860,0,1
834861,0,1
834862,0,1
834863,0,1
834864,0,1
834865,0,1
834866,0,2
834867,0,1
834868,0,1
834869,0,1
834870,0,1
834871,0,1
834872,0,1
834873,0,1
834874,0,1
834875,0,1
834876,0,2
834877,0,1
834878,0,1
834879,0,2
834880,0,1
834881,0,1
834882,0,1
834883,0,3
834884,0,1
834885,0,1
834886,0,1
834887,0,2
834888,0,1
834889,0,1
834890,0,1
834891,0,1
834892,0,1
834893,0,1
834894,0,1
834895,0,1
834896,0,1
834897,0,1
834898,0,1
834899,0,1
834900,0,1
834901,0,1
834902,0,1
834903,0,1
834904,0,1
834905,0,1
834906,0,2
834907,0,1
834908,0,1
834909,0,1
834910,0,1
834911,0,1
834912,0,2
834913,0,1
834914,0,1
834915,0,1
834916,0,1
834917,0,1
834918,0,1
834919,0,1
834920,0,1
834921,0,1
834922,0,2
834923,0,1
834924,0,1
834925,0,1
834926,0,1
834927,0,1
834928,0,1
834929,0,1
834930,0,1
834931,0,1
834932,0,1
834933,0,1
834934,0,1
834935,0,1
834936,0,1
834937,0,1
834938,0,1
834939,0,1
834940,0,1
834941,0,1
834942,0,1
834943,0,1
834944,0,1
834945,0,1
834946,0,1
834947,0,1
834948,0,1
834949,0,1
834950,0,2
834951,0,1
834952,0,1
834953,0,1
834954,0,1
834955,0,1
834956,0,1
834957,0,1
834958,0,1
834959,0,1
834960,0,1
834961,0,1
834962,0,1
834963,0,1
834964,0,1
834965,0,1
834966,0,1
834967,0,1
834968,0,1
834969,0,1
834970,0,1
834971,0,1
834972,0,1
834973,0,1
834974,0,1
834975,0,1
834976,0,1
834977,0,1
834978,0,1
834979,0,1
834980,0,1
834981,0,2
834982,0,1
834983,0,1
834984,0,1
834985,0,1
834986,0,1
834987,0,2
834988,0,2
834989,0,1
834990,0,1
834991,0,1
834992,0,1
834993,0,1
834994,0,1
834995,0,1
834996,0,1
834997,0,1
834998,0,1
834999,0,1
835000,1,1
835001,0,1
835002,0,1
835003,0,1
835004,0,2
835005,0,1
835006,0,1
835007,0,1
835008,0,1
835009,0,1
835010,0,1
835011,0,1
835012,0,1
835013,0,1
835014,0,1
835015,0,1
835016,0,1
835017,0,2
835018,0,1
835019,0,1
835020,0,1
835021,0,1
835022,0,1
835023,0,1
835024,0,1
835025,0,1
835026,0,1
835027,0,1
835028,0,1
835029,0,1
835030,0,2
835031,0,1
835032,0,1
835033,0,1
835034,0,1
835035,1,1
835036,0,1
835037,0,1
835038,1,1
835039,0,1
835040,0,4
835041,0,1
835042,0,1
835043,0,1
835044,0,2
835045,0,1
835046,0,1
835047,0,1
835048,0,1
835049,0,1
835050,0,1
835051,0,1
835052,0,1
835053,0,1
835054,0,1
835055,0,1
835056,0,1
835057,0,1
835058,0,1
835059,0,1
835060,0,1
835061,0,1
835062,0,1
835063,0,1
835064,0,8
835065,0,1
835066,0,1
835067,0,1
835068,0,1
835069,0,1
835070,0,1
835071,0,2
835072,0,1
835073,0,1
835074,0,1
835075,0,1
835076,0,1
835077,0,1
835078,0,1
835079,0,1
835080,0,1
835081,0,1
835082,0,2
835083,0,1
835084,0,1
835085,0,1
835086,0,2
835087,0,1
835088,0,1
835089,0,1
835090,0,1
835091,0,1
835092,0,1
835093,0,1
835094,0,1
835095,0,1
835096,0,1
835097,0,1
835098,0,1
835099,0,1
835100,0,1
835101,0,1
835102,0,1
835103,0,1
835104,0,1
835105,0,2
835106,0,1
835107,0,1
835108,0,1
835109,0,1
835110,0,1
835111,0,1
835112,0,1
835113,0,2
835114,0,1
835115,0,1
835116,0,1
835117,0,1
835118,0,1
835119,0,1
835120,0,2
835121,0,1
835122,0,1
835123,0,1
835124,0,2
835125,0,1
835126,0,1
835127,0,1
835128,0,1
835129,0,1
835130,0,2
835131,0,1
835132,0,1
835133,0,1
835134,0,1
835135,0,1
835136,0,1
835137,0,1
835138,0,1
835139,0,2
835140,0,1
835141,0,1
835142,0,1
835143,0,1
835144,0,1
835145,0,1
835146,0,1
835147,0,2
835148,0,1
835149,0,1
835150,0,1
835151,0,1
835152,0,2
835153,0,1
835154,0,1
835155,0,1
835156,0,1
835157,1,1
835158,0,1
835159,0,1
835160,0,1
835161,0,2
835162,1,1
835163,0,1
835164,0,1
835165,0,2
835166,0,1
835167,0,1
835168,0,2
835169,0,1
835170,0,1
835171,0,1
835172,0,1
835173,0,1
835174,0,1
835175,0,1
835176,0,1
835177,0,1
835178,0,1
835179,0,1
835180,0,1
835181,0,1
835182,0,1
835183,0,1
835184,0,2
835185,0,1
835186,0,1
835187,0,1
835188,0,1
835189,0,1
835190,0,1
835191,0,1
835192,0,1
835193,0,1
835194,0,1
835195,0,1
835196,0,1
835197,0,2
835198,0,1
835199,0,1
835200,0,1
835201,0,1
835202,0,1
835203,0,1
835204,0,1
835205,0,1
835206,0,1
835207,0,1
835208,0,1
835209,0,1
835210,0,1
835211,0,1
835212,0,1
835213,0,1
835214,0,1
835215,1,1
835216,0,1
835217,0,1
835218,0,1
835219,0,1
835220,0,1
835221,0,1
835222,0,1
835223,0,1
835224,0,1
835225,0,1
835226,0,1
835227,0,2
835228,0,1
835229,0,1
835230,0,1
835231,0,1
835232,0,1
835233,0,1
835234,0,1
835235,0,1
835236,0,2
835237,0,6
835238,0,1
835239,0,1
835240,0,2
835241,0,1
835242,0,1
835243,0,1
835244,0,1
835245,0,1
835246,0,1
835247,0,1
835248,0,1
835249,0,1
835250,0,1
835251,0,8
835252,0,1
835253,0,2
835254,0,1
835255,0,1
835256,1,1
835257,0,1
835258,0,2
835259,0,1
835260,0,1
835261,0,1
835262,0,1
835263,0,2
835264,0,1
835265,0,1
835266,0,1
835267,0,1
835268,0,1
835269,0,1
835270,0,1
835271,0,1
835272,0,1
835273,0,1
835274,0,1
835275,0,1
835276,0,2
835277,0,1
835278,0,1
835279,0,1
835280,0,1
835281,0,1
835282,0,1
835283,0,1
835284,0,1
835285,0,1
835286,0,1
835287,0,1
835288,0,1
835289,0,1
835290,0,1
835291,0,1
835292,0,1
835293,0,1
835294,0,1
835295,0,1
835296,0,1
835297,0,1
835298,0,2
835299,0,1
835300,0,1
835301,0,1
835302,0,1
835303,0,1
835304,0,1
835305,0,1
835306,0,1
835307,0,1
835308,0,1
835309,0,2
835310,0,1
835311,0,1
835312,0,1
835313,0,1
835314,0,1
835315,0,1
835316,0,1
835317,0,1
835318,0,1
835319,0,1
835320,0,2
835321,0,1
835322,0,1
835323,0,1
835324,0,1
835325,0,1
835326,0,1
835327,0,1
835328,0,1
835329,0,1
835330,1,1
835331,0,1
835332,0,1
835333,0,1
835334,0,1
835335,0,1
835336,0,1
835337,0,1
835338,1,1
835339,0,1
835340,1,1
835341,0,2
835342,0,1
835343,0,1
835344,0,1
835345,0,1
835346,0,1
835347,0,1
835348,0,1
835349,0,1
835350,0,1
835351,0,1
835352,0,1
835353,0,1
835354,0,1
835355,0,1
835356,0,1
835357,0,1
835358,0,1
835359,0,1
835360,0,1
835361,0,1
835362,0,1
835363,0,1
835364,0,1
835365,0,1
835366,0,1
835367,0,1
835368,0,1
835369,0,1
835370,0,2
835371,0,1
835372,0,1
835373,0,1
835374,0,1
835375,0,1
835376,0,1
835377,0,1
835378,0,1
835379,0,1
835380,0,1
835381,0,3
835382,0,1
835383,0,1
835384,0,1
835385,0,1
835386,0,1
835387,0,1
835388,0,1
835389,0,1
835390,0,1
835391,0,2
835392,0,1
835393,0,1
835394,0,1
835395,0,1
835396,0,1
835397,0,1
835398,0,1
835399,0,1
835400,0,1
835401,0,1
835402,0,1
835403,0,1
835404,0,1
835405,0,1
835406,0,1
835407,0,2
835408,0,1
835409,0,1
835410,0,2
835411,0,1
835412,0,1
835413,0,1
835414,0,1
835415,0,2
835416,0,1
835417,0,1
835418,0,1
835419,0,1
835420,0,1
835421,0,1
835422,0,1
835423,0,1
835424,0,2
835425,0,1
835426,0,1
835427,0,1
835428,0,1
835429,0,1
835430,0,1
835431,0,1
835432,0,1
835433,0,1
835434,0,1
835435,0,1
835436,0,1
835437,0,1
835438,0,1
835439,0,1
835440,0,1
835441,0,1
835442,0,1
835443,0,1
835444,0,1
835445,0,1
835446,0,1
835447,0,1
835448,0,1
835449,0,1
835450,0,1
835451,0,1
835452,0,1
835453,0,1
835454,0,1
835455,0,1
835456,0,1
835457,0,1
835458,0,2
835459,0,1
835460,0,1
835461,0,1
835462,0,1
835463,0,1
835464,0,1
835465,0,1
835466,0,1
835467,0,1
835468,0,2
835469,0,1
835470,0,1
835471,0,2
835472,0,1
835473,0,2
835474,0,2
835475,0,1
835476,0,1
835477,0,1
835478,0,1
835479,0,1
835480,0,1
835481,0,1
835482,0,1
835483,0,1
835484,0,1
835485,0,1
835486,0,1
835487,0,1
835488,0,1
835489,0,1
835490,0,1
835491,0,1
835492,0,1
835493,0,1
835494,1,8
835495,0,1
835496,0,1
835497,0,1
835498,0,1
835499,0,1
